"Group" "sort" "x" "y"
150 15 120.78950532 24.284037537
150 16 120.78829286 24.284550516
150 17 120.78713963 24.284982305
150 18 120.78628214 24.285279064
150 19 120.78560204 24.285521894
150 20 120.78480382 24.285710378
150 21 120.78385776 24.285952823
150 22 120.78317779 24.286114379
150 23 120.78266993 24.286165571
150 24 120.78219979 24.286210044
150 25 120.78181817 24.286247871
150 26 120.78090230 24.286111115
150 27 120.77975075 24.285540614
151 0 120.78204532 24.287349755
151 1 120.78120805 24.287499790
151 2 120.78024931 24.287762509
151 3 120.77900516 24.287866798
151 4 120.77776438 24.287982368
151 5 120.77664318 24.288190652
151 6 120.77513539 24.288540565
151 7 120.77413008 24.288837036
151 8 120.77350963 24.288754850
151 9 120.77300762 24.288537402
151 10 120.77267059 24.288419519
151 11 120.77209703 24.288538296
151 12 120.77135394 24.288692932
151 13 120.76978651 24.288478381
151 14 120.76878271 24.287935107
151 15 120.76863544 24.287664008
151 16 120.76869606 24.286824389
151 17 120.76866887 24.285524149
151 18 120.76878894 24.284495007
151 19 120.76892570 24.283851887
151 20 120.76882928 24.283379967
151 21 120.76873877 24.283045750
152 0 120.89955831 24.289779822
152 1 120.90071150 24.288967953
152 2 120.90159856 24.288345515
152 3 120.90230818 24.287885484
152 4 120.90307708 24.287181699
152 5 120.90384603 24.286396647
152 6 120.90452643 24.285449010
152 7 120.90505887 24.284772154
152 8 120.90644915 24.282931058
152 9 120.90686328 24.282362473
152 10 120.90766177 24.281523244
152 11 120.90828294 24.280683904
153 0 120.82145538 24.290423685
153 1 120.82018461 24.290422187
153 2 120.81873624 24.290610078
153 3 120.81722947 24.290310311
154 0 120.86651821 24.296395355
154 1 120.86983928 24.298608128
155 0 120.84170155 24.301166013
155 1 120.84049143 24.299837459
155 2 120.83960566 24.299132251
156 0 120.88449854 24.301811796
156 1 120.88488355 24.300945287
156 2 120.88529813 24.300051712
156 3 120.88586043 24.299212422
156 4 120.88654092 24.298400306
156 5 120.88710291 24.297886061
157 0 120.83867662 24.309289076
157 1 120.83661090 24.306713558
157 2 120.83590279 24.305737645
157 3 120.83495958 24.303732149
157 4 120.83448791 24.302783574
157 5 120.83404549 24.302078816
157 6 120.83360338 24.301613331
157 7 120.83257098 24.299585148
157 8 120.83180487 24.297823614
157 9 120.83133289 24.297145903
157 10 120.83000442 24.296033835
157 11 120.82897089 24.295382575
157 12 120.82808514 24.294731475
157 13 120.82454139 24.292750035
158 0 121.61060950 23.942430585
158 1 121.60366881 23.930781391
158 2 121.59889131 23.924579816
158 3 121.59464871 23.918430574
158 4 121.58867543 23.910105283
158 5 121.58288219 23.902051876
158 6 121.57918128 23.897264217
158 7 121.57616936 23.893892551
158 8 121.57289105 23.890630942
158 9 121.57009312 23.888622459
158 10 121.56777334 23.887376059
158 11 121.56485428 23.884767717
158 12 121.56235235 23.882539743
158 13 121.55740295 23.876883053
158 14 121.55480626 23.873236618
158 15 121.55039591 23.868614469
158 16 121.54621862 23.862900068
158 17 121.54436914 23.860451210
158 18 121.54263565 23.857347145
158 19 121.54066359 23.853916507
158 20 121.53619126 23.848366539
158 21 121.53261359 23.843904639
158 22 121.52950673 23.838458864
158 23 121.52759175 23.834318502
158 24 121.52629838 23.829848601
158 25 121.52557056 23.825867844
158 26 121.52466616 23.822215071
158 27 121.52435908 23.819596996
158 28 121.52368609 23.814470170
158 29 121.52265951 23.809890186
158 30 121.52097631 23.804221109
158 31 121.51767787 23.794956130
158 32 121.51635474 23.790267952
158 33 121.51479970 23.786890099
158 34 121.51116433 23.782209563
158 35 121.50765373 23.779056355
158 36 121.50542374 23.777372143
158 37 121.50363870 23.775741013
158 38 121.50167437 23.773728486
158 39 121.49964790 23.770952216
158 40 121.49845485 23.769046279
158 41 121.49725625 23.765667080
158 42 121.49611699 23.762287679
158 43 121.49467964 23.758450870
158 44 121.49258811 23.754037736
158 45 121.49055253 23.748696776
158 46 121.49043050 23.747769546
158 47 121.48982895 23.745425128
158 48 121.48869271 23.742755004
158 49 121.48838555 23.739863989
158 50 121.48813097 23.735172135
158 51 121.48857687 23.727586077
158 52 121.48878111 23.718778497
158 53 121.48882085 23.713540042
158 54 121.48791527 23.709068491
158 55 121.48725530 23.706887930
158 56 121.48528440 23.702747105
158 57 121.48402912 23.699804468
158 58 121.48384653 23.698495453
158 59 121.48348215 23.696095683
158 60 121.48300088 23.694132806
158 61 121.48063783 23.687985098
158 62 121.47860918 23.684117181
158 63 121.47616453 23.679868550
158 64 121.47312700 23.675457990
158 65 121.46949782 23.671212857
158 66 121.46705604 23.667618856
158 67 121.46372105 23.662685155
158 68 121.46181465 23.659635126
158 69 121.45984872 23.656476115
158 70 121.45904361 23.655092776
158 71 121.45838538 23.653790068
158 72 121.45836929 23.653754168
159 0 121.45836929 23.653754168
159 1 121.45739719 23.651585107
159 2 121.45636950 23.649662245
159 3 121.45624580 23.649430798
159 4 121.45438200 23.646024090
160 0 121.45432718 23.645923893
160 1 121.45284363 23.643498978
160 2 121.45004782 23.640014851
160 3 121.44761199 23.637839233
160 4 121.44488101 23.635937255
160 5 121.44167283 23.632999820
160 6 121.43977229 23.631422783
160 7 121.43757259 23.628918930
160 8 121.43507254 23.625106283
160 9 121.43382238 23.623145376
160 10 121.43139893 23.620958544
160 11 121.43044533 23.619105917
160 12 121.42919424 23.616817571
160 13 121.42770650 23.614584433
160 14 121.42627410 23.611139741
160 15 121.42436950 23.608143774
160 16 121.42074481 23.604224812
160 17 121.41842872 23.602102955
160 18 121.41563918 23.600036897
160 19 121.41196259 23.598300546
160 20 121.40730491 23.595202503
160 21 121.40398214 23.592919358
160 22 121.40249809 23.591668165
160 23 121.40184430 23.590851349
160 24 121.40107045 23.589489167
160 25 121.40082849 23.587798207
160 26 121.40093496 23.583869087
160 27 121.40062801 23.580268436
160 28 121.40019985 23.575740450
160 29 121.39917628 23.570068075
160 30 121.39738374 23.564561358
160 31 121.39434307 23.557311624
160 32 121.39243577 23.552896479
160 33 121.39061884 23.548972188
160 34 121.38912722 23.544937924
160 35 121.38870810 23.543301942
160 36 121.38870072 23.540791849
160 37 121.38910266 23.536589134
160 38 121.38979228 23.529602742
160 39 121.39025012 23.524308524
160 40 121.39111586 23.516885132
160 41 121.39204651 23.511426009
160 42 121.39274492 23.507495364
160 43 121.39421331 23.503835607
160 44 121.39745778 23.500553289
160 45 121.40081977 23.497052331
160 46 121.40193833 23.495205054
160 47 121.40299583 23.492746766
160 48 121.40381515 23.489797977
160 49 121.40427680 23.485977023
160 50 121.40426915 23.483466916
160 51 121.40378707 23.480576062
160 52 121.40342847 23.479376495
160 53 121.40235088 23.475177541
160 54 121.40145247 23.471523797
160 55 121.40097050 23.468632928
160 56 121.40007382 23.465524848
160 57 121.39961965 23.463242768
161 0 121.39961965 23.463242768
161 1 121.39917292 23.460998001
161 2 121.39852481 23.458467236
161 3 121.39791606 23.456090076
161 4 121.39757030 23.454342144
162 0 121.41535974 23.464537874
162 1 121.41379729 23.464258016
162 2 121.41243727 23.464004406
162 3 121.41111191 23.463686390
162 4 121.40936724 23.463015797
162 5 121.40783160 23.462312487
162 6 121.40612044 23.461191648
162 7 121.40539122 23.460784049
163 0 121.40539122 23.460784049
163 1 121.40468909 23.460391580
163 2 121.40350172 23.459590868
163 3 121.40213942 23.458565536
163 4 121.40108213 23.457582263
163 5 121.39958818 23.456192877
163 6 121.39756131 23.454333264
163 7 121.39750620 23.454252018
164 0 120.38777507 22.773578736
164 1 120.38717523 22.772961753
164 2 120.38612446 22.772119515
164 3 120.38543475 22.771390420
164 4 120.38283227 22.767217314
164 5 120.38002335 22.762093403
164 6 120.37837928 22.759237127
164 7 120.37253475 22.751845727
164 8 120.37131027 22.750972814
164 9 120.36850963 22.749388337
164 10 120.36652674 22.748078338
164 11 120.36279733 22.744970905
164 12 120.36040965 22.742682607
164 13 120.35789363 22.739821581
164 14 120.35663545 22.738335698
164 15 120.35510726 22.736625196
164 16 120.35341026 22.734255614
164 17 120.35218016 22.731360630
164 18 120.35140772 22.729094354
164 19 120.34942078 22.722520367
165 0 120.48692570 22.902197024
165 1 120.48510961 22.899326562
165 2 120.48343227 22.896752197
165 3 120.48178664 22.893431909
165 4 120.48003322 22.889276510
166 0 120.48003322 22.889276510
166 1 120.47969090 22.887795994
166 2 120.47940817 22.887088808
166 3 120.47908973 22.886398850
166 4 120.47843488 22.885582075
166 5 120.47809049 22.885194172
166 6 120.47761438 22.884517656
166 7 120.47720101 22.883930285
166 8 120.47680872 22.883460790
166 9 120.47634380 22.882925951
166 10 120.47580693 22.882617722
166 11 120.47502598 22.882470320
166 12 120.47412044 22.882206640
166 13 120.47365265 22.881915440
166 14 120.47315339 22.881682064
166 15 120.47277905 22.881478067
166 16 120.47243586 22.881303137
166 17 120.47195777 22.881104662
166 18 120.47120119 22.880682603
166 19 120.47074762 22.880383673
166 20 120.47051909 22.879995364
166 21 120.47047877 22.879607681
166 22 120.47057105 22.878516276
166 23 120.47085620 22.877532406
166 24 120.47110997 22.876577397
166 25 120.47126862 22.875969654
166 26 120.47149532 22.875481403
166 27 120.47161639 22.874957026
166 28 120.47164922 22.874551621
166 29 120.47177672 22.873914808
166 30 120.47177739 22.873741019
166 31 120.47180977 22.873451474
166 32 120.47190499 22.873120978
166 33 120.47180790 22.872969797
166 34 120.47156374 22.872407907
166 35 120.47147142 22.872031051
166 36 120.47131704 22.871538129
166 37 120.47116243 22.871103136
166 38 120.47097509 22.870250024
166 39 120.47054334 22.869536951
166 40 120.46986007 22.868405030
166 41 120.46951883 22.867737691
166 42 120.46902120 22.867098794
166 43 120.46814345 22.866453418
166 44 120.46761883 22.866022392
166 45 120.46711997 22.865702104
166 46 120.46680865 22.865382443
166 47 120.46649767 22.864975886
166 48 120.46618635 22.864656224
166 49 120.46590629 22.864336666
166 50 120.46559453 22.864132862
166 51 120.46531424 22.863871233
166 52 120.46506567 22.863493848
166 53 120.46481699 22.863145429
166 54 120.46458486 22.862729569
166 55 120.46439706 22.862534212
166 56 120.46405782 22.862206229
166 57 120.46365804 22.861810420
166 58 120.46316772 22.861286095
166 59 120.46242044 22.860559440
166 60 120.46172122 22.859869064
166 61 120.46080169 22.858902941
166 62 120.45974223 22.858088320
166 63 120.45896408 22.857274649
166 64 120.45815423 22.856576726
166 65 120.45750053 22.855908298
166 66 120.45644170 22.854948831
166 67 120.45491604 22.853495349
166 68 120.45398179 22.852652153
166 69 120.45317937 22.851859243
166 70 120.45275647 22.851538363
166 71 120.45221672 22.851331422
166 72 120.45154265 22.850839827
166 73 120.45080593 22.850032222
166 74 120.44997330 22.849075196
166 75 120.44933263 22.848387186
166 76 120.44859606 22.847549755
166 77 120.44792335 22.846831810
166 78 120.44728282 22.846113975
166 79 120.44657711 22.845604630
166 80 120.44587129 22.845125100
166 81 120.44522933 22.844765058
166 82 120.44468376 22.844435167
166 83 120.44407337 22.844224316
166 84 120.44349503 22.844043393
166 85 120.44272501 22.843533807
166 86 120.44185860 22.842994063
166 87 120.44105752 22.842216005
166 88 120.43961475 22.841018246
166 89 120.43842840 22.840059916
166 90 120.43756252 22.839400882
166 91 120.43669812 22.838384042
166 92 120.43554435 22.837336355
166 93 120.43461466 22.836557809
166 94 120.43400567 22.836018937
166 95 120.43359057 22.835272031
166 96 120.43339879 22.834973177
166 97 120.43301451 22.834554369
166 98 120.43211665 22.833865374
166 99 120.43070572 22.832786918
166 100 120.42977684 22.831829445
166 101 120.42941085 22.831254662
166 102 120.42907839 22.830684467
166 103 120.42807889 22.829491148
166 104 120.42766725 22.828601622
166 105 120.42709137 22.827854121
166 106 120.42651538 22.827136436
166 107 120.42494587 22.825550467
166 108 120.42398478 22.824622661
166 109 120.42353659 22.824114148
166 110 120.42318440 22.823725250
166 111 120.42257590 22.823096884
166 112 120.42219155 22.822707867
166 113 120.42171134 22.822169415
166 114 120.42107006 22.821690011
166 115 120.42065380 22.821241240
166 116 120.42020526 22.820822168
166 117 120.41977438 22.820460526
166 118 120.41895653 22.819475845
166 119 120.41770871 22.817920796
166 120 120.41633277 22.816245999
166 121 120.41489177 22.814749855
166 122 120.41411044 22.813973858
166 123 120.41294029 22.812297668
166 124 120.41188468 22.810952002
166 125 120.41102193 22.809636859
166 126 120.41063791 22.809188181
166 127 120.41034974 22.808888944
166 128 120.40987065 22.808111923
166 129 120.40928044 22.807716024
166 130 120.40882678 22.807383756
166 131 120.40856584 22.807134391
166 132 120.40819967 22.806700536
166 133 120.40786079 22.806319274
166 134 120.40756034 22.805803688
166 135 120.40729173 22.805089797
166 136 120.40744980 22.804576637
166 137 120.40759083 22.803999196
166 138 120.40765203 22.803493722
166 139 120.40765457 22.802906991
166 140 120.40759792 22.802068581
166 141 120.40757153 22.801202343
166 142 120.40754441 22.800503741
166 143 120.40757672 22.800000941
166 144 120.40761108 22.799023169
166 145 120.40794836 22.797683300
166 146 120.40789509 22.796062581
166 147 120.40757412 22.793630607
166 148 120.40719301 22.791170467
166 149 120.40686771 22.789744316
166 150 120.40639260 22.788122026
166 151 120.40588555 22.786918716
166 152 120.40480600 22.785713270
166 153 120.40351482 22.784674666
166 154 120.40267308 22.784224476
166 155 120.40165104 22.783661845
166 156 120.40083932 22.783239698
166 157 120.40026903 22.782734634
166 158 120.39984890 22.782341894
166 159 120.39921152 22.781889777
166 160 120.39859227 22.781475381
166 161 120.39804630 22.781133681
166 162 120.39732537 22.780628039
166 163 120.39675423 22.780318541
166 164 120.39597292 22.779840604
166 165 120.39537154 22.779558926
166 166 120.39492094 22.779249878
166 167 120.39440946 22.779080297
166 168 120.39407889 22.778883462
166 169 120.39350777 22.778573952
166 170 120.39311768 22.778209248
166 171 120.39257695 22.777843971
166 172 120.39224688 22.777535373
166 173 120.39161529 22.777168730
166 174 120.39114422 22.776853447
166 175 120.39071796 22.776534557
166 176 120.38966576 22.775262380
166 177 120.38861570 22.774252520
166 178 120.38798548 22.773691303
167 0 120.33865742 22.876804113
167 1 120.33658882 22.874465327
167 2 120.33599900 22.873365832
167 3 120.33422573 22.871439535
167 4 120.33393119 22.870752463
167 5 120.33275008 22.869102278
167 6 120.33215954 22.868277227
167 7 120.33097988 22.866078021
167 8 120.33059373 22.864651744
167 9 120.33000923 22.863081295
167 10 120.32967930 22.861355117
167 11 120.32901522 22.858765135
167 12 120.32851728 22.856803047
167 13 120.32793707 22.854370213
167 14 120.32760757 22.852565632
167 15 120.32736112 22.851074999
167 16 120.32694550 22.849583651
167 17 120.32661448 22.848092659
167 18 120.32628346 22.846601667
167 19 120.32603742 22.845032633
167 20 120.32562570 22.842757302
167 21 120.32538625 22.839855501
167 22 120.32514565 22.837188893
167 23 120.32481892 22.834835519
167 24 120.32484576 22.833122335
167 25 120.32470660 22.829828101
167 26 120.32412071 22.827355992
167 27 120.32412744 22.824885674
167 28 120.32295021 22.822000214
167 29 120.32280657 22.820352825
167 30 120.32192637 22.817193704
167 31 120.32134066 22.814721674
167 32 120.32119553 22.813623294
167 33 120.32075640 22.811700632
167 34 120.32046580 22.809641144
167 35 120.31973199 22.807168656
168 0 120.74958259 21.992992496
168 1 120.75002109 21.989167546
168 2 120.75071553 21.987114848
168 3 120.75444942 21.975160367
168 4 120.75562098 21.971739185
169 0 120.71658345 22.094312504
169 1 120.71793788 22.090033439
169 2 120.72270521 22.081647437
169 3 120.72833334 22.069132087
169 4 120.72932953 22.065646560
169 5 120.73167704 22.058886914
169 6 120.73415447 22.053197074
169 7 120.74465881 22.025182297
169 8 120.74937848 22.012597274
169 9 120.75469137 21.995961528
169 10 120.75625757 21.987134121
169 11 120.75628907 21.985029196
169 12 120.75638395 21.980035890
169 13 120.75699349 21.977056832
169 14 120.75849216 21.970234932
169 15 120.76061643 21.963558598
169 16 120.76282125 21.958969774
170 0 120.63361151 22.692826488
170 1 120.63295353 22.689263825
170 2 120.63255103 22.683766332
170 3 120.63239697 22.678966155
170 4 120.63298878 22.676025684
170 5 120.63225106 22.671115780
170 6 120.63126181 22.666700758
170 7 120.63043593 22.663602189
170 8 120.63060948 22.661094289
170 9 120.62887652 22.654122780
170 10 120.62838793 22.649708892
170 11 120.62756409 22.645913556
170 12 120.62599898 22.638679179
170 13 120.62534626 22.633335889
170 14 120.62502464 22.628922372
170 15 120.62486458 22.626444654
170 16 120.62496238 22.621134075
170 17 120.62470742 22.619405949
171 0 120.71198010 23.123265637
171 1 120.70976147 23.120753671
171 2 120.70896196 23.119771666
171 3 120.70804111 23.118640594
171 4 120.70646616 23.116980292
171 5 120.70456442 23.115200979
171 6 120.70253000 23.113412948
171 7 120.69937318 23.111149351
171 8 120.69671695 23.108322249
171 9 120.69538963 23.106575171
171 10 120.69312057 23.104313159
171 11 120.69085358 23.101178858
171 12 120.68770044 23.097529679
171 13 120.68540223 23.093918159
171 14 120.68338370 23.090622322
171 15 120.67900016 23.084395620
171 16 120.67361933 23.076289846
171 17 120.67080158 23.071973995
171 18 120.66842711 23.067110550
171 19 120.66627560 23.063288773
171 20 120.66428854 23.059209803
171 21 120.66367570 23.057825645
171 22 120.66329973 23.056976450
171 23 120.66294530 23.056008171
171 24 120.66153767 23.051030358
171 25 120.65977464 23.046562630
171 26 120.65851298 23.043406093
171 27 120.65800300 23.042006720
171 28 120.65762868 23.040632340
171 29 120.65719781 23.038687971
171 30 120.65653480 23.035070245
171 31 120.65581235 23.031471561
171 32 120.65526787 23.029819935
171 33 120.65472480 23.027618163
171 34 120.65420012 23.025350415
171 35 120.65368786 23.023407761
171 36 120.65367083 23.023343185
172 0 120.65368233 23.023421367
172 1 120.65206876 23.021127796
172 2 120.65147382 23.020254559
172 3 120.65031857 23.018324444
172 4 120.65000432 23.017799418
172 5 120.64898824 23.015625484
172 6 120.64823743 23.013312025
172 7 120.64732829 23.010271867
172 8 120.64696227 23.009105401
172 9 120.64668925 23.008312278
172 10 120.64658032 23.007724793
172 11 120.64627485 23.006314584
172 12 120.64616587 23.005643747
172 13 120.64602546 23.004635408
172 14 120.64589264 23.003375078
172 15 120.64583374 23.002960631
172 16 120.64580479 23.002563335
172 17 120.64566738 23.002174340
172 18 120.64545209 23.001575877
172 19 120.64508342 23.000528583
172 20 120.64493694 23.000084040
172 21 120.64480365 22.999887261
172 22 120.64444743 22.999369635
172 23 120.64400157 22.998732210
172 24 120.64367060 22.998265894
172 25 120.64291023 22.997046861
172 26 120.64269891 22.996700410
172 27 120.64243935 22.996276965
172 28 120.64234330 22.995960672
172 29 120.64222009 22.995443567
172 30 120.64190191 22.994507433
172 31 120.64177358 22.994182524
172 32 120.64176921 22.994092817
172 33 120.64175563 22.993994547
172 34 120.64176050 22.993896318
172 35 120.64179360 22.993588859
172 36 120.64177745 22.990848609
172 37 120.64200025 22.987825862
172 38 120.64252620 22.983888867
172 39 120.64343586 22.981066561
172 40 120.64537887 22.977371412
172 41 120.64650178 22.975106478
172 42 120.64710872 22.972999506
172 43 120.64767236 22.971011775
172 44 120.64801965 22.969620256
172 45 120.64825829 22.968705852
172 46 120.64830691 22.966518074
172 47 120.64835316 22.965245225
172 48 120.64823098 22.962659270
172 49 120.64815340 22.959436937
172 50 120.64746235 22.952593279
172 51 120.64738335 22.949927856
172 52 120.64738665 22.948654909
172 53 120.64734761 22.947143188
172 54 120.64743681 22.945870432
172 55 120.64821356 22.936165869
172 56 120.64821384 22.936056101
173 0 120.64822140 22.936056118
173 1 120.64833188 22.926379709
173 2 120.64751318 22.921657332
173 3 120.64610325 22.909996451
173 4 120.64534063 22.905068937
173 5 120.64367527 22.896771018
173 6 120.64228608 22.885139460
173 7 120.64168860 22.882011369
173 8 120.63915661 22.876485594
173 9 120.63730115 22.872280802
173 10 120.63560586 22.868051645
173 11 120.63421084 22.863346100
173 12 120.63266438 22.859333882
173 13 120.63047081 22.854054354
173 14 120.62840504 22.848959429
173 15 120.62792999 22.847179250
173 16 120.62761626 22.844905260
173 17 120.62751527 22.842829441
173 18 120.62741873 22.839122816
173 19 120.62745366 22.834933073
173 20 120.62746261 22.831645986
173 21 120.62729704 22.828919703
173 22 120.62703655 22.826959446
173 23 120.62673747 22.824172813
173 24 120.62637939 22.820533204
173 25 120.62583750 22.816836305
173 26 120.62529197 22.814475506
173 27 120.62462513 22.811631145
173 28 120.62414012 22.809583191
173 29 120.62371676 22.807421669
173 30 120.62311209 22.804293166
173 31 120.62262893 22.801591368
173 32 120.62235930 22.798972651
173 33 120.62245654 22.797383621
173 34 120.62246406 22.794654553
173 35 120.62240869 22.792493895
173 36 120.62223640 22.788257716
173 37 120.62181894 22.783905502
173 38 120.62150136 22.780776437
173 39 120.62095618 22.775061122
173 40 120.61851024 22.751298832
173 41 120.61766247 22.739362035
173 42 120.61766626 22.737998779
173 43 120.61760615 22.736635370
173 44 120.61096530 22.673936246
173 45 120.60950795 22.669923956
173 46 120.60873748 22.667436655
173 47 120.60659108 22.662749184
173 48 120.60599759 22.658819153
173 49 120.60445324 22.655127300
173 50 120.60316534 22.652398166
173 51 120.60119666 22.646139628
173 52 120.60067429 22.643374934
173 53 120.60013696 22.640931166
173 54 120.59996037 22.639246292
173 55 120.59996427 22.637898754
173 56 120.60015183 22.635793679
173 57 120.60079496 22.633015963
173 58 120.60189631 22.628639168
173 59 120.60299564 22.624936131
173 60 120.60427756 22.620812425
173 61 120.60457895 22.620150138
174 0 121.16824327 22.956641337
174 1 121.16806803 22.955845442
174 2 121.16753933 22.953444068
174 3 121.16759860 22.952244228
174 4 121.16711295 22.950135723
174 5 121.16536843 22.944904949
174 6 121.16441312 22.939545517
174 7 121.16402926 22.935943004
175 0 121.14459995 22.870971906
175 1 121.14415060 22.868406287
175 2 121.14316595 22.866420574
175 3 121.14229932 22.864392486
175 4 121.14086835 22.862124198
175 5 121.13855276 22.859541453
175 6 121.13596439 22.856202385
175 7 121.13283073 22.851602860
175 8 121.13078664 22.848074118
175 9 121.12857520 22.843674810
175 10 121.12655556 22.839213826
175 11 121.12542997 22.832780262
175 12 121.12407972 22.825412825
175 13 121.12306687 22.819601836
175 14 121.12272385 22.811610903
175 15 121.12249726 22.808601403
175 16 121.12226810 22.802686009
175 17 121.12215042 22.796251616
175 18 121.12241995 22.790946598
175 19 121.12286299 22.787221340
175 20 121.12393164 22.784323354
175 21 121.12815201 22.776950282
175 22 121.13499653 22.766568748
175 23 121.14355314 22.755904952
175 24 121.15170633 22.746175839
176 0 121.39750620 23.454252018
176 1 121.39703826 23.453755606
176 2 121.39615991 23.452969366
176 3 121.39268743 23.449991641
176 4 121.38885852 23.446835535
176 5 121.38645677 23.444631487
176 6 121.38255672 23.439145920
176 7 121.37976409 23.435987037
176 8 121.37638664 23.431993289
176 9 121.37346217 23.427878921
176 10 121.37147858 23.424538753
176 11 121.36706030 23.418456699
176 12 121.36465599 23.414997965
176 13 121.36121384 23.410645636
176 14 121.35971816 23.408020943
176 15 121.35860795 23.404320201
176 16 121.35671801 23.399426618
176 17 121.35574042 23.396860428
176 18 121.35437427 23.394175652
176 19 121.35320168 23.391251503
176 20 121.35267687 23.388564806
176 21 121.35247721 23.386474681
176 22 121.35221174 23.383966588
176 23 121.35136077 23.380265194
176 24 121.35037966 23.376265432
176 25 121.35011804 23.372976292
176 26 121.34875585 23.366357818
176 27 121.34730393 23.359656754
176 28 121.34351526 23.350577063
176 29 121.33941948 23.343247545
176 30 121.33648802 23.338255527
176 31 121.33506900 23.335716382
176 32 121.33457616 23.334811424
176 33 121.33402135 23.333598818
176 34 121.33357908 23.332450115
176 35 121.33324675 23.331334990
176 36 121.33284094 23.330118580
176 37 121.33206496 23.327279925
176 38 121.33112165 23.323465416
176 39 121.33070867 23.321580888
176 40 121.33054656 23.320334533
176 41 121.32966350 23.313516661
176 42 121.32929098 23.310263201
177 0 120.62470742 22.619405949
177 1 120.62369091 22.609114220
177 2 120.62283474 22.596551350
177 3 120.62171531 22.589116167
177 4 120.62178292 22.582128322
177 5 120.62127982 22.570646728
177 6 120.62024864 22.557620761
177 7 120.61936153 22.542884634
177 8 120.61891241 22.535128441
177 9 120.61844595 22.514485704
177 10 120.61833852 22.507034763
177 11 120.61500713 22.487710770
177 12 120.61255552 22.471220517
177 13 120.61267249 22.447674479
177 14 120.61274256 22.433546841
177 15 120.61366839 22.417067278
177 16 120.61460558 22.398233025
177 17 120.61375275 22.381752300
177 18 120.61477229 22.364483433
177 19 120.61397893 22.354277353
177 20 120.61629152 22.337015959
177 21 120.61724986 22.330416761
178 0 120.64193102 23.610625877
178 1 120.64135899 23.610544863
178 2 120.63935749 23.610227282
178 3 120.63836094 23.610104914
178 4 120.63621572 23.609302246
178 5 120.63550473 23.609080440
178 6 120.63508363 23.608709090
178 7 120.63490451 23.608450889
178 8 120.63475164 23.608253844
178 9 120.63427356 23.607749667
178 10 120.63401792 23.607518956
178 11 120.63376866 23.607334240
178 12 120.63346154 23.607173389
178 13 120.63304713 23.606992184
178 14 120.63242896 23.606784488
178 15 120.63102330 23.606303475
178 16 120.62955879 23.605685830
178 17 120.62864178 23.605246905
178 18 120.62812446 23.604877172
178 19 120.62766665 23.604412044
178 20 120.62712053 23.603755632
178 21 120.62645651 23.602894215
178 22 120.62583642 23.602210325
178 23 120.62505285 23.601730756
178 24 120.62437211 23.601551687
178 25 120.62332088 23.601453605
178 26 120.62308038 23.601423176
178 27 120.62215723 23.601331044
178 28 120.62210682 23.601327824
178 29 120.62154448 23.601176327
178 30 120.62092321 23.600915500
178 31 120.62024314 23.600504400
178 32 120.61935660 23.599792536
178 33 120.61872129 23.599272355
178 34 120.61765650 23.598751115
178 35 120.61657647 23.598379958
178 36 120.61574770 23.598186838
178 37 120.61475590 23.598034253
178 38 120.61379396 23.597799849
178 39 120.61283223 23.597497200
178 40 120.61192990 23.597140101
178 41 120.61127934 23.596783627
178 42 120.61070334 23.596249914
178 43 120.61029050 23.595634721
178 44 120.60964193 23.594609497
178 45 120.60902229 23.593816357
178 46 120.60863867 23.593337713
178 47 120.60788618 23.592407754
178 48 120.60759097 23.592079458
178 49 120.60708882 23.591627806
178 50 120.60674993 23.591053735
178 51 120.60642597 23.590438756
178 52 120.60610189 23.589864721
178 53 120.60592614 23.589209173
178 54 120.60579568 23.588267134
178 55 120.60569316 23.587884731
178 56 120.60551669 23.587474844
178 57 120.60526589 23.587160304
178 58 120.60502994 23.586832153
178 59 120.60479386 23.586544946
178 60 120.60432184 23.585929586
178 61 120.60392383 23.585328062
178 62 120.60365843 23.584945242
178 63 120.60342265 23.584562498
178 64 120.60268505 23.583632552
178 65 120.60243455 23.583222472
178 66 120.60178564 23.582347341
178 67 120.60116624 23.581513227
178 68 120.60054618 23.580897476
178 69 120.60014732 23.580582547
178 70 120.59940828 23.580143908
178 71 120.59908309 23.579951999
178 72 120.59843335 23.579363458
178 73 120.59692650 23.578213127
178 74 120.59499032 23.577048016
178 75 120.59413315 23.576513510
178 76 120.59323143 23.576019826
178 77 120.59234428 23.575608063
178 78 120.59145705 23.575223589
178 79 120.59083630 23.574853461
178 80 120.59028964 23.574469878
178 81 120.59003877 23.574196258
178 82 120.58972914 23.573772354
178 83 120.58934586 23.573225423
178 84 120.58900820 23.572296469
178 85 120.58870011 23.571381240
178 86 120.58846499 23.570807404
178 87 120.58815564 23.570301610
178 88 120.58789057 23.569836876
178 89 120.58759624 23.569262881
178 90 120.58728650 23.568879916
178 91 120.58693290 23.568319410
178 92 120.58672677 23.567950367
178 93 120.58640360 23.567130629
178 94 120.58616812 23.566679620
178 95 120.58597641 23.566433446
178 96 120.58544558 23.565735984
178 97 120.58520981 23.565380508
178 98 120.58491558 23.564779212
178 99 120.58456307 23.563877504
178 100 120.58400459 23.562565806
178 101 120.58356382 23.561486436
178 102 120.58327056 23.560584883
178 103 120.58287495 23.559273617
178 104 120.58267066 23.558331358
178 105 120.58261355 23.557662454
178 106 120.58261674 23.556652512
